Protein Index,Protein Index,Uniprot ID,slr,t,score,n,p,p.fdr,pBH,FC,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qcovhsp,n_duplicates,Duplicate_uniprot_IDS,entry name,protein names,organism,lineage-id,database(KO),database(CAZy),EC
NODE_2876648_length_211_cov_2.448718_1,NODE_2876648_length_211_cov_2.448718_1,A0A426DR06,-0.23726669487738897,-5.01717202037054,0.0007743447964539981,1,0.0007743447964539981,0.00193586199113499,0.00193586199113499,-4.28500333333333,tr|A0A426DR06|A0A426DR06_9CLOT,87.1,70.0,9.0,0.0,1.0,70.0,106.0,175.0,1.7e-24,120.9,100.0,,,A0A426DR06_9FIRM,LacI family transcriptional regulator,Schaedlerella arabinosiphila,2044587,,,
NODE_2904353_length_234_cov_1.072626_1,NODE_2904353_length_234_cov_1.072626_1,A0A350TLF6,0.104483241540268,1.7615338748301899,0.112776065023813,1,0.112776065023813,0.13201959992867002,0.13201959992867002,1.8652799999999998,tr|A0A350TLF6|A0A350TLF6_9FIRM,67.5,77.0,22.0,1.0,1.0,77.0,298.0,371.0,1.7000000000000002e-17,97.8,100.0,,,A0A350TLF6_9FIRM,Bifunctional metallophosphatase/5'-nucleotidase,Oscillibacter sp.,1945593,,,
NODE_29164_length_1376_cov_4.970477_1,NODE_29164_length_1376_cov_4.970477_1,A0A3R8JR89,-0.151734426924942,-3.3058484690597703,0.00943869034418864,1,0.00943869034418864,0.0143526476883281,0.0143526476883281,-2.53893,tr|A0A3R8JR89|A0A3R8JR89_9CLOT,100.0,163.0,0.0,0.0,1.0,163.0,1.0,163.0,6.499999999999999e-88,332.8,100.0,2.0,"tr|A0A3R8JR89|A0A3R8JR89_9CLOT, tr|N2AK99|N2AK99_9CLOT",N2AK99_9FIRM,NADH peroxidase,Schaedlerella arabinosiphila,2044587,,,
NODE_2999684_length_226_cov_1.631579_1,NODE_2999684_length_226_cov_1.631579_1,A0A1A9UW97,0.216054951843198,4.29402891792125,0.00211836364656353,1,0.00211836364656353,0.00437005087927442,0.00437005087927442,3.8410699999999998,tr|A0A1A9UW97|A0A1A9UW97_GLOAU,100.0,43.0,0.0,0.0,1.0,43.0,22.0,64.0,7.6e-15,88.6,74.1,,,A0A1A9UW97_GLOAU,Uncharacterized protein,Glossina austeni (Savannah tsetse fly),7395,,,
NODE_3_length_629679_cov_503.153587_180,NODE_3_length_629679_cov_503.153587_180,A0A0P0EW87,-0.28673085297754,-3.43568148705293,0.00770151338913475,1,0.00770151338913475,0.0120848215414614,0.0120848215414614,-4.97056,tr|A0A0P0EW87|A0A0P0EW87_BACT4,100.0,485.0,0.0,0.0,1.0,485.0,1.0,485.0,4.799999999999997e-280,972.6,100.0,3.0,"tr|A0A0P0EW87|A0A0P0EW87_BACT4, tr|Q8A0H6|Q8A0H6_BACTN, tr|A0A1H7ZVH5|A0A1H7ZVH5_9BACE",A0A0P0EW87_BACT4,Aminoacyl-histidine dipeptidase (Cytosol non-specific dipeptidase) (EC 3.4.13.18) (Dipeptidase D),Bacteroides thetaiotaomicron,818,K01270;,,3.4.13.18
NODE_3_length_629679_cov_503.153587_84,NODE_3_length_629679_cov_503.153587_84,C6ILX6,-0.22606400196555604,-4.2341339744756095,0.00231037103601287,1,0.00231037103601287,0.00469970581186305,0.00469970581186305,-3.8480066666666697,tr|C6ILX6|C6ILX6_BACT4,100.0,183.0,0.0,0.0,1.0,183.0,1.0,183.0,2.7e-98,367.5,100.0,,,C6ILX6_BACT4,DJ-1 family protein,Bacteroides thetaiotaomicron,818,,,
NODE_30_length_73332_cov_16.410333_40,NODE_30_length_73332_cov_16.410333_40,R9JGU7,0.160491868525725,2.70778779586527,0.0245770954367666,2,0.00649256672959736,0.0105236658529188,0.0105236658529188,2.70401333333333,tr|R9JGU7|R9JGU7_9FIRM,99.8,482.0,1.0,0.0,1.0,482.0,1.0,482.0,2.099999999999999e-275,957.2,100.0,,,R9JGU7_9FIRM,Xaa-His dipeptidase,Lachnospiraceae bacterium 28-4,397287,,,
NODE_30127_length_1035_cov_3.306122_2,NODE_30127_length_1035_cov_3.306122_2,V2YJ67,-0.11038375650674401,-2.51552564433064,0.0335760334733844,1,0.0335760334733844,0.0432529688849275,0.0432529688849275,-1.8602966666666698,tr|V2YJ67|V2YJ67_9FIRM,83.7,190.0,31.0,0.0,1.0,190.0,1.0,190.0,6.199999999999999e-90,339.7,100.0,,,V2YJ67_9FIRM,N-acetylglucosamine-6-phosphate deacetylase,Firmicutes bacterium ASF500,1378168,,,
NODE_3085729_length_118_cov_25.968254_1,NODE_3085729_length_118_cov_25.968254_1,Q6TUF9,0.345730556466977,6.5789878238448,0.00011305154297518001,1,0.00011305154297518001,0.000485569105726992,0.000485569105726992,6.42628666666667,tr|Q6TUF9|Q6TUF9_RAT,82.1,39.0,7.0,0.0,1.0,39.0,536.0,574.0,2.3e-07,63.2,100.0,,,Q6TUF9_RAT,LRRGT00085,Rattus norvegicus (Rat),10116,,,
NODE_309934_length_220_cov_1.418182_1,NODE_309934_length_220_cov_1.418182_1,A0A1U7NP45,-0.17103232282051903,-3.5506430196002503,0.00644264658849438,1,0.00644264658849438,0.0105004460972698,0.0105004460972698,-2.97020333333333,tr|A0A1U7NP45|A0A1U7NP45_9FIRM,100.0,73.0,0.0,0.0,1.0,73.0,111.0,183.0,3.8999999999999996e-32,146.4,100.0,,,A0A1U7NP45_9FIRM,Phosphate acetyltransferase,Dubosiella newyorkensis,1862672,,,
NODE_31158_length_1444_cov_2.221022_1,NODE_31158_length_1444_cov_2.221022_1,A0A139JW46,-0.0669961688249091,-1.83861400379289,0.0999048739461389,2,0.0519713637441933,0.0649642046802417,0.0649642046802417,-1.185015,tr|A0A139JW46|A0A139JW46_BACT4,99.8,440.0,1.0,0.0,2.0,441.0,109.0,548.0,1.2999999999999994e-255,891.3,99.8,5.0,"tr|A0A139JW46|A0A139JW46_BACT4, tr|Q8AB05|Q8AB05_BACTN, tr|R7KUZ7|R7KUZ7_9BACE, tr|D7IAT2|D7IAT2_9BACE, tr|A0A372UX95|A0A372UX95_9BACE",A0A139JW46_BACT4,"Pyrophosphate--fructose 6-phosphate 1-phosphotransferase (EC 2.7.1.90) (6-phosphofructokinase, pyrophosphate dependent) (PPi-dependent phosphofructokinase) (PPi-PFK) (Pyrophosphate-dependent 6-phosphofructose-1-kinase)",Bacteroides thetaiotaomicron,818,,,2.7.1.90
NODE_3132_length_10470_cov_5.679405_12,NODE_3132_length_10470_cov_5.679405_12,A0A1C6H5W2,0.146057613763384,2.58040049040905,0.030218131527831,1,0.030218131527831,0.0394440212420803,0.0394440212420803,2.54708333333333,tr|A0A1C6H5W2|A0A1C6H5W2_9FIRM,72.4,388.0,103.0,3.0,5.0,392.0,281.0,664.0,1.8999999999999996e-165,591.7,98.7,,,A0A1C6H5W2_9FIRM,Oligopeptide-binding protein AppA,uncultured Blautia sp.,765821,,,
NODE_33481_length_411_cov_1.227528_1,NODE_33481_length_411_cov_1.227528_1,A0A395YPD2,-0.00719653109463921,-0.162251455658877,0.874774562548768,1,0.874774562548768,0.8837619724379671,0.8837619724379671,-0.13287666666666803,tr|A0A395YPD2|A0A395YPD2_9CLOT,83.5,127.0,21.0,0.0,1.0,127.0,325.0,451.0,1.8000000000000002e-54,221.5,93.4,,,A0A395YPD2_9CLOT,Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase),Clostridium sp. AM58-1XD,2292307,,,2.7.7.8
NODE_33856_length_868_cov_1.458795_1,NODE_33856_length_868_cov_1.458795_1,A0A1C6KM11,-0.324798676427455,-6.150415159025849,0.000185664803743929,1,0.000185664803743929,0.0006679404524934019,0.0006679404524934019,-5.85972666666666,tr|A0A1C6KM11|A0A1C6KM11_9FIRM,60.4,187.0,67.0,4.0,1.0,182.0,839.0,1023.0,2.6999999999999997e-52,215.3,63.0,,,A0A1C6KM11_9FIRM,Thermostable beta-glucosidase B (EC 3.2.1.21),uncultured Ruminococcus sp.,165186,,,3.2.1.21
NODE_342_length_13143_cov_16.726925_2,NODE_342_length_13143_cov_16.726925_2,A0A4Q2B0E2,0.220905068945408,4.56211346683393,0.0014458104269724698,11,4.19389476628651e-15,1.54649869506815e-13,1.54649869506815e-13,4.499377272727269,tr|A0A4Q2B0E2|A0A4Q2B0E2_9BACT,99.8,418.0,1.0,0.0,1.0,418.0,1.0,418.0,2.299999999999999e-222,780.8,100.0,,,A0A4Q2B0E2_9BACT,BMP family ABC transporter substrate-binding protein,bacterium 1XD8-92,2320884,,,
NODE_346141_length_227_cov_1.116279_1,NODE_346141_length_227_cov_1.116279_1,A0A1Q6RDJ5,-0.2696804445093,-6.21373759443126,0.000172293924306358,1,0.000172293924306358,0.000635333845879695,0.000635333845879695,-4.796069999999999,tr|A0A1Q6RDJ5|A0A1Q6RDJ5_9FIRM,92.0,75.0,6.0,0.0,1.0,75.0,387.0,461.0,2.7000000000000003e-28,133.7,100.0,,,A0A1Q6RDJ5_9FIRM,60 kDa chaperonin (GroEL protein) (Protein Cpn60),Oscillibacter sp. 57_20,1897011,,,
NODE_35_length_175635_cov_72.874963_115,NODE_35_length_175635_cov_72.874963_115,A0A2N8IRN3,-0.18923617548004798,-2.71004023517055,0.0244875848345756,1,0.0244875848345756,0.0326870476298634,0.0326870476298634,-3.21739333333333,tr|A0A2N8IRN3|A0A2N8IRN3_9BACT,100.0,288.0,0.0,0.0,1.0,288.0,1.0,288.0,1.0999999999999997e-165,592.0,100.0,3.0,"tr|A0A2N8IRN3|A0A2N8IRN3_9BACT, tr|B2UQ25|B2UQ25_AKKM8, tr|R6JAC0|R6JAC0_9BACT",A0A2N8IRN3_9BACT,Branched-chain-amino-acid aminotransferase (BCAT) (EC 2.6.1.42),Akkermansia muciniphila,239935,,,2.6.1.42
NODE_35_length_67532_cov_15.706908_44,NODE_35_length_67532_cov_15.706908_44,A0A4Q2B2R8,0.24340228626813395,5.4638115571870705,0.000431864682465376,4,2.1045879222228603e-08,3.4491857614208e-07,3.4491857614208e-07,5.217651666666661,tr|A0A4Q2B2R8|A0A4Q2B2R8_9BACT,100.0,375.0,0.0,0.0,1.0,375.0,1.0,375.0,9.799999999999997e-180,639.0,100.0,2.0,"tr|A0A4Q2B2R8|A0A4Q2B2R8_9BACT, tr|R9JAQ3|R9JAQ3_9FIRM",A0A4Q2B2R8_9BACT,Taurine ABC transporter substrate-binding protein,bacterium 1XD8-92,2320884,,,
NODE_362_length_12530_cov_15.571062_6,NODE_362_length_12530_cov_15.571062_6,A0A4Q2B3P9,0.274019790198307,5.061185782103809,0.0007301249913216321,9,2.6079505794805198e-14,7.693454209467539e-13,7.693454209467539e-13,4.18672666666667,tr|A0A4Q2B3P9|A0A4Q2B3P9_9BACT,99.7,399.0,1.0,0.0,1.0,399.0,1.0,399.0,1.9999999999999988e-199,704.5,100.0,,,A0A4Q2B3P9_9BACT,Galactose ABC transporter substrate-binding protein,bacterium 1XD8-92,2320884,,,
NODE_366_length_32988_cov_63.537090_2,NODE_366_length_32988_cov_63.537090_2,A0A1U7NP81,-0.11040753717106899,-2.0782411012363,0.0681775719693423,1,0.0681775719693423,0.082427802176049,0.082427802176049,-1.8668666666666698,tr|A0A1U7NP81|A0A1U7NP81_9FIRM,100.0,389.0,0.0,0.0,5.0,393.0,1.0,389.0,7.499999999999997e-215,755.7,99.0,,,A0A1U7NP81_9FIRM,Branched-chain amino acid ABC transporter substrate-binding protein,Dubosiella newyorkensis,1862672,,,
NODE_366327_length_389_cov_1.038922_2,NODE_366327_length_389_cov_1.038922_2,R9M7G6,0.40752201444840297,9.19785115303166,8.37422144888447e-06,1,8.37422144888447e-06,7.26586861006152e-05,7.26586861006152e-05,7.56666666666667,tr|R9M7G6|R9M7G6_9FIRM,86.0,43.0,6.0,0.0,1.0,43.0,413.0,455.0,2.2999999999999998e-11,76.6,95.6,,,R9M7G6_9FIRM,Carbohydrate ABC transporter substrate-binding protein,Oscillibacter sp. 1-3,1235797,,,
NODE_3677_length_9021_cov_5.298349_9,NODE_3677_length_9021_cov_5.298349_9,R5A4H0,-0.30153010645300204,-6.71159482485445,9.740430744448531e-05,1,9.74043074444852e-05,0.000448972979626924,0.000448972979626924,-5.27289666666667,tr|R5A4H0|R5A4H0_9CLOT,53.7,341.0,153.0,2.0,1.0,337.0,11.0,350.0,8.499999999999998e-98,366.7,99.4,,,R5A4H0_9CLOT,Periplasmic binding protein,Clostridium sp. CAG:1013,1262769,,,
NODE_37_length_172616_cov_483.367203_54,NODE_37_length_172616_cov_483.367203_54,Q8A753,-0.207774410527203,-4.38363024406923,0.00186230518517807,6,5.172688463135321e-09,9.53714435390574e-08,9.53714435390574e-08,-3.67977611111111,sp|Q8A753|PGK_BACTN,100.0,419.0,0.0,0.0,1.0,419.0,1.0,419.0,3.4999999999999985e-234,820.1,100.0,7.0,"sp|Q8A753|PGK_BACTN, tr|A0A0N7I9S6|A0A0N7I9S6_BACT4, tr|R7KPL3|R7KPL3_9BACE, tr|D7IIZ5|D7IIZ5_9BACE, tr|A0A372UQ33|A0A372UQ33_9BACE, tr|A0A1H8QI47|A0A1H8QI47_9BACE, tr|R9HGN9|R9HGN9_BACT4",PGK_BACTN,Phosphoglycerate kinase (EC 2.7.2.3),Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482),226186,K00927;,,2.7.2.3
NODE_3717_length_6643_cov_4.671372_6,NODE_3717_length_6643_cov_4.671372_6,A0A3D4HSK0,0.35851448977136896,7.51391057929697,4.12697057175521e-05,1,4.12697057175521e-05,0.00024349126373355697,0.00024349126373355697,6.73990666666667,tr|A0A3D4HSK0|A0A3D4HSK0_9FIRM,45.7,293.0,159.0,0.0,2.0,294.0,3.0,295.0,9.3e-62,246.9,90.7,,,A0A3D4HSK0_9FIRM,ATPase,Lachnospiraceae bacterium,1898203,,,
NODE_378946_length_603_cov_1.839416_1,NODE_378946_length_603_cov_1.839416_1,A0A351VCW8,0.27819458591352897,5.2818743391928304,0.000545966426819289,1,0.000545966426819289,0.00145099185506027,0.00145099185506027,5.02119,tr|A0A351VCW8|A0A351VCW8_9FIRM,92.7,178.0,13.0,0.0,1.0,178.0,237.0,414.0,1.6e-87,331.6,100.0,,,A0A351VCW8_9FIRM,Amino acid ABC transporter substrate-binding protein,Lachnospiraceae bacterium,1898203,,,
NODE_395_length_30142_cov_63.545518_27,NODE_395_length_30142_cov_63.545518_27,A0A1U7NNT7,-0.0383881128462322,-0.868091400512369,0.40840854870938204,1,0.40840854870938204,0.43494773238002793,0.43494773238002793,-0.644356666666667,tr|A0A1U7NNT7|A0A1U7NNT7_9FIRM,99.7,324.0,1.0,0.0,1.0,324.0,1.0,324.0,5.299999999999998e-182,646.4,100.0,,,A0A1U7NNT7_9FIRM,L-lactate dehydrogenase (L-LDH) (EC 1.1.1.27),Dubosiella newyorkensis,1862672,,,1.1.1.27
NODE_4_length_617060_cov_345.550545_115,NODE_4_length_617060_cov_345.550545_115,A0A3D4G9W0,0.239951764992757,5.44455700538741,0.00044261709428393203,1,0.00044261709428393203,0.00126572484708312,0.00126572484708312,4.27305333333333,tr|A0A3D4G9W0|A0A3D4G9W0_9BURK,72.3,600.0,166.0,0.0,1.0,600.0,1.0,600.0,1.2999999999999994e-261,911.8,100.0,,,A0A3D4G9W0_9BURK,DUF262 domain-containing protein,Sutterellaceae bacterium,2026794,,,
NODE_40_length_155359_cov_14.257051_66,NODE_40_length_155359_cov_14.257051_66,A0A3D4KW60,-0.28569955939242897,-6.34199307967723,0.000148319305373303,2,3.06638056969293e-06,3.23065095735505e-05,3.23065095735505e-05,-5.177309999999999,tr|A0A3D4KW60|A0A3D4KW60_9FIRM,85.6,599.0,86.0,0.0,1.0,599.0,1.0,599.0,0.0,1092.0,99.8,,,A0A3D4KW60_9FIRM,L-fucose isomerase (FucIase) (EC 5.3.1.25) (6-deoxy-L-galactose isomerase),Lachnospiraceae bacterium,1898203,,,5.3.1.25
NODE_40_length_155359_cov_14.257051_91,NODE_40_length_155359_cov_14.257051_91,A0A3A9F0R3,-0.38088002159173295,-6.57491476616732,0.00011357379083105901,1,0.00011357379083105901,0.000485569105726992,0.000485569105726992,-6.957839999999999,tr|A0A3A9F0R3|A0A3A9F0R3_9BACT,82.2,152.0,27.0,0.0,1.0,152.0,1.0,152.0,6.299999999999999e-69,269.6,100.0,,,A0A3A9F0R3_9BACT,Fucose isomerase,bacterium 1XD8-76,2320115,,,
NODE_42_length_62050_cov_15.674877_23,NODE_42_length_62050_cov_15.674877_23,R9JFF4,0.259853160062274,5.90218687961187,0.000250111531808962,1,0.000250111531808962,0.000838442066859588,0.000838442066859588,4.65073666666667,tr|R9JFF4|R9JFF4_9FIRM,100.0,295.0,0.0,0.0,1.0,295.0,1.0,295.0,5.399999999999999e-165,589.7,100.0,,,R9JFF4_9FIRM,4-hydroxy-tetrahydrodipicolinate synthase (HTPA synthase) (EC 4.3.3.7),Lachnospiraceae bacterium 28-4,397287,,,4.3.3.7
NODE_431863_length_265_cov_1.338095_1,NODE_431863_length_265_cov_1.338095_1,A0A0G2JVY3,0.19946786667489602,4.17399404834206,0.0025219847584310603,1,0.0025219847584310603,0.00502692907930516,0.00502692907930516,3.71496,tr|A0A0G2JVY3|A0A0G2JVY3_RAT,52.1,48.0,19.0,2.0,11.0,54.0,361.0,408.0,0.55,42.7,66.7,,,A0A0G2JVY3_RAT,Reverse transcriptase domain-containing protein,Rattus norvegicus (Rat),10116,,,
NODE_44707_length_687_cov_3.037975_1,NODE_44707_length_687_cov_3.037975_1,A0A1C5QZP4,-0.0481400229692316,-1.0313155876595201,0.329920689722211,1,0.329920689722211,0.35520658200019,0.35520658200019,-0.9967666666666658,tr|A0A1C5QZP4|A0A1C5QZP4_9FIRM,79.1,206.0,43.0,0.0,1.0,206.0,1.0,206.0,1.1999999999999999e-89,339.0,100.0,,,A0A1C5QZP4_9FIRM,Dihydrodipicolinate synthase (EC 4.3.3.7),uncultured Ruminococcus sp.,165186,,,4.3.3.7
NODE_459269_length_207_cov_1.138158_1,NODE_459269_length_207_cov_1.138158_1,A0A1K1N029,-0.20765646975318103,-3.1000461975039304,0.013076888559431999,1,0.013076888559431999,0.0188179615855241,0.0188179615855241,-4.027830000000001,tr|A0A1K1N029|A0A1K1N029_9FIRM,98.5,68.0,1.0,0.0,1.0,68.0,214.0,281.0,8.6e-26,125.2,100.0,,,A0A1K1N029_9FIRM,Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.-),Ruminococcus sp. YE71,244362,,,1.2.1.-
NODE_46937_length_888_cov_2.193277_1,NODE_46937_length_888_cov_2.193277_1,A0A3E2EPV9,-0.0790840282341066,-1.2624000250024,0.239252779259853,1,0.239252779259853,0.266337999553421,0.266337999553421,-1.2806899999999999,tr|A0A3E2EPV9|A0A3E2EPV9_9ACTN,97.6,296.0,7.0,0.0,1.0,296.0,31.0,326.0,1.7999999999999995e-173,617.8,100.0,,,A0A3E2EPV9_9ACTN,Serine/threonine protein kinase,Adlercreutzia equolifaciens,446660,,,
NODE_47_length_142990_cov_39.043264_35,NODE_47_length_142990_cov_39.043264_35,A0A4Q5BF85,-0.331603235671855,-7.09558380920591,6.40073440312895e-05,2,8.693311179571941e-07,1.22120323713034e-05,1.22120323713034e-05,-6.015105,tr|A0A4Q5BF85|A0A4Q5BF85_9BIFI,99.6,532.0,2.0,0.0,1.0,532.0,1.0,532.0,0.0,1139.8,100.0,,,A0A4Q5BF85_9BIFI,Beta-(1-2)-fructofuranosidase,Bifidobacterium pseudolongum subsp. globosum,1690,,,
NODE_479545_length_556_cov_2.001996_1,NODE_479545_length_556_cov_2.001996_1,A0A1Y4UPD1,0.0444917844908084,0.8524430774061899,0.416578981233594,1,0.416578981233594,0.442053235481692,0.442053235481692,0.8526000000000021,tr|A0A1Y4UPD1|A0A1Y4UPD1_9FIRM,59.4,170.0,63.0,1.0,19.0,182.0,13.0,182.0,2.3999999999999997e-46,194.9,89.1,,,A0A1Y4UPD1_9FIRM,Uncharacterized protein,Tyzzerella sp. An114,1965545,,,
NODE_48_length_142924_cov_15.577501_98,NODE_48_length_142924_cov_15.577501_98,A0A1H9A7Q6,-0.26264767921132504,-5.70206971891799,0.000319904407551539,2,9.71264480262442e-06,7.54007951782685e-05,7.54007951782685e-05,-4.630269999999999,tr|A0A1H9A7Q6|A0A1H9A7Q6_9FIRM,80.4,179.0,35.0,0.0,2.0,180.0,43.0,221.0,3.9999999999999995e-78,300.4,99.4,,,A0A1H9A7Q6_9FIRM,Rubrerythrin,Lachnospiraceae bacterium NE2001,1520823,,,
NODE_498373_length_670_cov_3.172358_1,NODE_498373_length_670_cov_3.172358_1,Q7TMA9,0.13624056203458698,2.61430359763463,0.0285999605451065,1,0.0285999605451065,0.0376651266107429,0.0376651266107429,2.37350333333333,tr|Q7TMA9|Q7TMA9_RAT,67.1,85.0,28.0,0.0,1.0,85.0,526.0,610.0,2.5e-26,127.5,85.9,,,Q7TMA9_RAT,Aa1249 (Ab1-341) (Ab2-196) (Ac1-114) (Ac1262) (Ac2-069) (Ba2-693),Rattus norvegicus (Rat),10116,,,
NODE_5_length_528796_cov_554.483134_310,NODE_5_length_528796_cov_554.483134_310,A0A0P0FUT1,-0.21831404099118804,-4.748545443444599,0.00111540054251533,1,0.00111540054251533,0.0025706496878283103,0.0025706496878283103,-3.90352,tr|A0A0P0FUT1|A0A0P0FUT1_BACT4,100.0,192.0,0.0,0.0,1.0,192.0,1.0,192.0,1.0999999999999996e-105,392.1,100.0,7.0,"tr|A0A0P0FUT1|A0A0P0FUT1_BACT4, tr|Q8A2X3|Q8A2X3_BACTN, tr|R7KWL1|R7KWL1_9BACE, tr|D7IH63|D7IH63_9BACE, tr|A0A372UR92|A0A372UR92_9BACE, tr|A0A1H8CEX2|A0A1H8CEX2_9BACE, tr|R9H7C1|R9H7C1_BACT4",A0A0P0FUT1_BACT4,Putative rubrerythrin (Rubrerythrin) (Rubrerythrin family protein),Bacteroides thetaiotaomicron,818,,,
NODE_504724_length_713_cov_1.840426_1,NODE_504724_length_713_cov_1.840426_1,A0A355FZX4,-0.301776965859964,-5.94996592651023,0.00023602351688267203,1,0.00023602351688267203,0.000800309626211358,0.000800309626211358,-5.434473333333339,tr|A0A355FZX4|A0A355FZX4_9FIRM,85.1,195.0,29.0,0.0,3.0,197.0,2.0,196.0,4.499999999999999e-91,343.6,99.0,,,A0A355FZX4_9FIRM,Formate--tetrahydrofolate ligase (EC 6.3.4.3) (Formyltetrahydrofolate synthetase) (FHS) (FTHFS),Ruminococcaceae bacterium,1898205,,,6.3.4.3
NODE_52_length_58598_cov_16.124746_45,NODE_52_length_58598_cov_16.124746_45,A0A4Q2B661,0.359369103992736,6.9744831076270195,7.29377037313193e-05,10,4.24426672150656e-21,2.50411736568887e-19,2.50411736568887e-19,6.20962966666667,tr|A0A4Q2B661|A0A4Q2B661_9BACT,100.0,479.0,0.0,0.0,1.0,479.0,1.0,479.0,3.8999999999999977e-258,899.8,100.0,,,A0A4Q2B661_9BACT,ABC transporter substrate-binding protein,bacterium 1XD8-92,2320884,,,
NODE_53_length_133033_cov_15.924378_30,NODE_53_length_133033_cov_15.924378_30,A0A3D4XCP9,-0.27750572051940303,-5.53632610366503,0.000393843809933833,8,3.15854982195193e-14,8.47065634068928e-13,8.47065634068928e-13,-4.225425,tr|A0A3D4XCP9|A0A3D4XCP9_9FIRM,92.5,413.0,28.0,1.0,1.0,413.0,1.0,410.0,6.499999999999997e-217,762.7,100.0,,,A0A3D4XCP9_9FIRM,Uncharacterized protein,Lachnospiraceae bacterium,1898203,,,
NODE_53_length_133033_cov_15.924378_35,NODE_53_length_133033_cov_15.924378_35,A0A3D4XBF0,-0.312130229140487,-6.17912624233304,0.000179467010321647,7,3.629271721610981e-14,8.921959648960308e-13,8.921959648960308e-13,-5.24373047619048,tr|A0A3D4XBF0|A0A3D4XBF0_9FIRM,96.4,563.0,14.0,1.0,1.0,557.0,8.0,570.0,1.2999999999999993e-305,1057.7,100.0,,,A0A3D4XBF0_9FIRM,Peptide-binding protein,Lachnospiraceae bacterium,1898203,,,
NODE_53070_length_789_cov_3.461853_3,NODE_53070_length_789_cov_3.461853_3,A0A4S2F8C4,-0.13091911211812599,-2.9392632623567096,0.0169151319442966,2,0.00371574369391485,0.00680835024661417,0.00680835024661417,-2.34675666666667,tr|A0A4S2F8C4|A0A4S2F8C4_9FIRM,100.0,72.0,0.0,0.0,1.0,72.0,267.0,338.0,3.5e-33,149.8,100.0,,,A0A4S2F8C4_9FIRM,Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.-),Erysipelotrichaceae bacterium,2049044,,,1.2.1.-
NODE_538265_length_249_cov_0.989691_1,NODE_538265_length_249_cov_0.989691_1,A0A318KQG5,-0.146350977380942,-3.37824515346587,0.008424685266289441,1,0.008424685266289441,0.0130804323871336,0.0130804323871336,-2.64301,tr|A0A318KQG5|A0A318KQG5_9FIRM,77.8,81.0,18.0,0.0,3.0,83.0,215.0,295.0,1.9e-27,131.0,97.6,,,A0A318KQG5_9FIRM,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227) (Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase),Dielma fastidiosa,1034346,,,2.4.1.227
NODE_552_length_22274_cov_12.172015_2,NODE_552_length_22274_cov_12.172015_2,A0A1I0BVL0,0.0472983218284056,1.02674115621494,0.33195377425589195,1,0.33195377425589195,0.356095866929048,0.356095866929048,0.876426666666667,tr|A0A1I0BVL0|A0A1I0BVL0_9FIRM,91.7,121.0,10.0,0.0,1.0,121.0,1.0,121.0,2e-41,177.9,100.0,,,A0A1I0BVL0_9FIRM,50S ribosomal protein L7/L12,[Clostridium] polysaccharolyticum,29364,,,
NODE_57_length_128647_cov_31.518975_25,NODE_57_length_128647_cov_31.518975_25,A0A3A9FAH7,-0.24191868554092602,-4.581770259444419,0.00140645803087572,2,8.950673003136059e-05,0.000419118815226212,0.000419118815226212,-4.272118333333331,tr|A0A3A9FAH7|A0A3A9FAH7_9BACT,38.6,399.0,232.0,5.0,197.0,589.0,75.0,466.0,1.1999999999999998e-76,297.4,62.6,,,A0A3A9FAH7_9BACT,CARDB domain-containing protein,bacterium 1XD42-8,2320102,,,
NODE_58_length_125887_cov_31.064507_47,NODE_58_length_125887_cov_31.064507_47,A0A1D3TRR7,-0.250250686431012,-4.90271671209212,0.00090346300979308,3,2.4472613351233e-06,2.77670036100529e-05,2.77670036100529e-05,-4.42314888888889,tr|A0A1D3TRR7|A0A1D3TRR7_9FIRM,88.7,540.0,60.0,1.0,1.0,539.0,1.0,540.0,2.6999999999999987e-255,890.6,100.0,,,A0A1D3TRR7_9FIRM,60 kDa chaperonin (GroEL protein) (Protein Cpn60),Anaerobium acetethylicum,1619234,,,
NODE_59_length_124764_cov_27.570993_16,NODE_59_length_124764_cov_27.570993_16,A0A4Q2B589,-0.24315964384580102,-5.34370762982553,0.0005038902390735179,1,0.0005038902390735179,0.0013892300983802599,0.0013892300983802599,-4.37612666666667,tr|A0A4Q2B589|A0A4Q2B589_9BACT,97.9,472.0,10.0,0.0,1.0,472.0,1.0,472.0,3.9999999999999983e-271,943.0,100.0,,,A0A4Q2B589_9BACT,L-arabinose isomerase (EC 5.3.1.4),bacterium 1XD8-92,2320884,,,5.3.1.4
